;ART_original_firstorder_10Percentile;ART_original_firstorder_90Percentile;ART_original_firstorder_Energy;ART_original_firstorder_Entropy;ART_original_firstorder_InterquartileRange;ART_original_firstorder_Kurtosis;ART_original_firstorder_Maximum;ART_original_firstorder_Mean;ART_original_firstorder_MeanAbsoluteDeviation;ART_original_firstorder_Median;ART_original_firstorder_Minimum;ART_original_firstorder_Range;ART_original_firstorder_RobustMeanAbsoluteDeviation;ART_original_firstorder_RootMeanSquared;ART_original_firstorder_Skewness;ART_original_firstorder_TotalEnergy;ART_original_firstorder_Uniformity;ART_original_firstorder_Variance;ART_original_glcm_Autocorrelation;ART_original_glcm_ClusterProminence;ART_original_glcm_ClusterShade;ART_original_glcm_ClusterTendency;ART_original_glcm_Contrast;ART_original_glcm_Correlation;ART_original_glcm_DifferenceAverage;ART_original_glcm_DifferenceEntropy;ART_original_glcm_DifferenceVariance;ART_original_glcm_Id;ART_original_glcm_Idm;ART_original_glcm_Idmn;ART_original_glcm_Idn;ART_original_glcm_Imc1;ART_original_glcm_Imc2;ART_original_glcm_InverseVariance;ART_original_glcm_JointAverage;ART_original_glcm_JointEnergy;ART_original_glcm_JointEntropy;ART_original_glcm_MCC;ART_original_glcm_MaximumProbability;ART_original_glcm_SumAverage;ART_original_glcm_SumEntropy;ART_original_glcm_SumSquares;ART_original_gldm_DependenceEntropy;ART_original_gldm_DependenceNonUniformity;ART_original_gldm_DependenceNonUniformityNormalized;ART_original_gldm_DependenceVariance;ART_original_gldm_GrayLevelNonUniformity;ART_original_gldm_GrayLevelVariance;ART_original_gldm_HighGrayLevelEmphasis;ART_original_gldm_LargeDependenceEmphasis;ART_original_gldm_LargeDependenceHighGrayLevelEmphasis;ART_original_gldm_LargeDependenceLowGrayLevelEmphasis;ART_original_gldm_LowGrayLevelEmphasis;ART_original_gldm_SmallDependenceEmphasis;ART_original_gldm_SmallDependenceHighGrayLevelEmphasis;ART_original_gldm_SmallDependenceLowGrayLevelEmphasis;ART_original_glrlm_GrayLevelNonUniformity;ART_original_glrlm_GrayLevelNonUniformityNormalized;ART_original_glrlm_GrayLevelVariance;ART_original_glrlm_HighGrayLevelRunEmphasis;ART_original_glrlm_LongRunEmphasis;ART_original_glrlm_LongRunHighGrayLevelEmphasis;ART_original_glrlm_LongRunLowGrayLevelEmphasis;ART_original_glrlm_LowGrayLevelRunEmphasis;ART_original_glrlm_RunEntropy;ART_original_glrlm_RunLengthNonUniformity;ART_original_glrlm_RunLengthNonUniformityNormalized;ART_original_glrlm_RunPercentage;ART_original_glrlm_RunVariance;ART_original_glrlm_ShortRunEmphasis;ART_original_glrlm_ShortRunHighGrayLevelEmphasis;ART_original_glrlm_ShortRunLowGrayLevelEmphasis;ART_original_glszm_GrayLevelNonUniformity;ART_original_glszm_GrayLevelNonUniformityNormalized;ART_original_glszm_GrayLevelVariance;ART_original_glszm_HighGrayLevelZoneEmphasis;ART_original_glszm_LargeAreaEmphasis;ART_original_glszm_LargeAreaHighGrayLevelEmphasis;ART_original_glszm_LargeAreaLowGrayLevelEmphasis;ART_original_glszm_LowGrayLevelZoneEmphasis;ART_original_glszm_SizeZoneNonUniformity;ART_original_glszm_SizeZoneNonUniformityNormalized;ART_original_glszm_SmallAreaEmphasis;ART_original_glszm_SmallAreaHighGrayLevelEmphasis;ART_original_glszm_SmallAreaLowGrayLevelEmphasis;ART_original_glszm_ZoneEntropy;ART_original_glszm_ZonePercentage;ART_original_glszm_ZoneVariance;ART_original_ngtdm_Busyness;ART_original_ngtdm_Coarseness;ART_original_ngtdm_Complexity;ART_original_ngtdm_Contrast;ART_original_ngtdm_Strength;ART_original_shape_Elongation;ART_original_shape_Flatness;ART_original_shape_LeastAxisLength;ART_original_shape_MajorAxisLength;ART_original_shape_Maximum2DDiameterColumn;ART_original_shape_Maximum2DDiameterRow;ART_original_shape_Maximum2DDiameterSlice;ART_original_shape_Maximum3DDiameter;ART_original_shape_MeshVolume;ART_original_shape_MinorAxisLength;ART_original_shape_Sphericity;ART_original_shape_SurfaceArea;ART_original_shape_SurfaceVolumeRatio;ART_original_shape_VoxelVolume
18_Mixtes;99;176;1864032733;2,380643736;40;3,960192711;327;135,8702495;24,44745044;133;0;327;16,82292424;139,4291872;0,510116953;14912261864;0,229322006;979,7735469;36,40936995;128,3118771;7,067649565;5,78520834;0,556453401;0,824185626;0,461643448;1,171595193;0,338207694;0,783610535;0,778507673;0,997196144;0,96960968;-0,356400324;0,89724698;0,390562496;5,924703264;0,102289317;3,871909156;0,841878033;0,194446237;11,84940653;3,239141483;1,585415435;6,868928704;4446,219766;0,046370821;34,05751196;21988,31123;1,644819647;37,11948813;271,8482959;9802,061209;8,762563426;0,032849392;0,012401667;0,485417023;0,000509791;8930,561033;0,20914147;1,958123753;37,96082269;9,158348159;330,7245403;0,296485935;0,033507341;4,714866871;13336,4197;0,30616281;0,445366677;3,761256993;0,553958087;21,41119779;0,018990603;86,09846154;0,132459172;5,126345562;38,64153846;3109191,763;107832137,5;97161,3278;0,054212634;129,7015385;0,199540828;0,446401903;17,25743885;0,023989854;6,049889489;0,006779025;3087431,428;61,28251905;0,000138689;34,25167767;0,006474943;0,016530655;0,9073943;0,858583227;96,7339043;112,6668927;118,1524439;140,4279175;132,438665;141,1240589;766488;102,2332962;0,769443865;52639,37893;0,068676064;767072
19_Mixtes;101,3;120;4774841;0,537327142;11;2,821166163;133;111,2578125;6,063435872;112;90;43;4,328588934;111,5100075;-0,192152064;38198728;0,826022678;56,18092855;3,82887046;0,585877725;-0,172873229;0,265466305;0,148439571;0,284955023;0,145828987;0,600064797;0,126362379;0,927520604;0,927346565;0,985276531;0,963673283;-0,111236689;0,320358766;0,143544725;1,949223201;0,683444824;1,086796222;0,334853519;0,822193359;3,898446403;0,930478348;0,103476469;4,785789354;18,1875;0,047363281;38,14971246;317,1927083;0,093071832;3,989583333;309,1979167;1218,692708;82,34215856;0,290219907;0,015306083;0,099080138;0,004088811;108,9272785;0,69071033;0,179354016;4,092723996;10,43639203;41,41507017;2,816224597;0,314767368;2,917522625;42,34736672;0,256330111;0,405248397;2,981668058;0,458095143;1,996810308;0,15425052;3,75;0,46875;0,734375;6,375;15200;60665;3840,833333;0,350694444;1,5;0,1875;0,33014559;2,719037575;0,064712717;2,75;0,020833333;12896;2,780381156;0,051304072;0,347554967;0,00374351;0,098466771;0,77163603;0,424637492;10,29987307;24,25568457;22,36067977;26,30589288;26,68332813;28,0713377;2980,666667;18,71656015;0,704103939;1422,513154;0,477246641;3072
1_Mixtes;117;209;76767882;2,492801121;60;2,085668792;257;162,5951009;29,99301651;161,5;53;204;23,98537166;166,2953282;0,036654816;614143056;0,191739197;1216,969342;28,41005449;99,05107941;-2,057225304;6,664838216;1,290231784;0,675367815;0,796128588;1,587896298;0,640838995;0,671042206;0,650036584;0,984988303;0,924615439;-0,19303724;0,77030797;0,479722047;5,20239444;0,057021497;4,500823398;0,687054829;0,106156257;10,40478888;3,346970329;1,9887675;6,511793098;179,4502882;0,064643476;20,46401639;532,2680115;2,042943219;27,36095101;119,4005764;3610,427233;5,484310362;0,054037643;0,027583612;0,676272258;0,001912667;347,3743901;0,190892016;2,073852893;26,5005445;3,310369739;94,47130673;0,166650479;0,056589147;3,89289203;919,8709899;0,499120148;0,655896697;0,914982563;0,729519753;18,8481731;0,042591537;8,404255319;0,178813943;4,929832503;25,46808511;28539,57447;786429,0213;1332,996128;0,105427649;6,872340426;0,146220009;0,358851596;7,061297266;0,037256525;4,825553479;0,016930836;25051,03848;5,821404199;0,003825906;18,01745771;0,030219;0,106065847;0,850393042;0,820564766;29,24329387;35,6380082;41,23105626;40;36,7151195;44,22668877;22042,33333;30,3063142;0,787621739;4826,935258;0,218984768;22208
20_Mixtes;40;181;2471845060;3,035188194;79;5,915383749;558;103,5049182;45,63065409;94;1;557;32,28165498;119,1725148;1,330641988;19774760480;0,144335757;3488,820186;26,2161077;2303,672137;113,8417122;21,03553881;1,323444512;0,881518424;0,679547681;1,572361356;0,846610342;0,734259771;0,71692913;0,997550914;0,972687667;-0,389320173;0,947671797;0,37726393;4,613880472;0,063413065;4,866128358;0,900258633;0,166576473;9,227760944;3,891767831;5,589745831;7,31675694;7269,491853;0,041767167;52,56987991;25121,34982;5,693035457;27,34139433;243,8324485;3716,764634;34,18993019;0,094060293;0,02298077;1,310721134;0,001494958;11241,77531;0,127381539;6,406290132;35,47645;9,495694291;143,2845913;1,473762056;0,067695101;4,987589394;37959,24051;0,424302547;0,506547265;5,411135074;0,672886692;26,98819053;0,040002778;172,7897291;0,069870493;17,5259803;74,41771128;1595354,58;26454444,57;187618,503;0,086945301;500,2033967;0,20226583;0,451799286;34,60849116;0,036765768;7,05933784;0,014208724;1590401,335;68,86442227;0,000103558;150,5573329;0,010365057;0,059485781;0,840014287;0,637903469;100,4600673;157,4847484;176,7823521;193,7524193;167,9047349;209,7045541;1391174,667;132,2894387;0,546136444;110349,5941;0,079321164;1392384
24_Mixtes;103;217;173000773;2,89124214;63;2,876869781;331;160,4247717;36,13708798;160;21;310;26,17345932;166,4933648;0,058862843;1384006184;0,154768792;1983,933173;51,6928521;337,8805682;0,883047206;10,82714051;2,221810025;0,659628436;1,072003611;1,882630846;1,040304294;0,60587475;0,570255677;0,989167197;0,932966743;-0,166427157;0,764522849;0,475210917;7,038536375;0,035473439;5,302991374;0,666002227;0,068392683;14,07707275;3,753715618;3,262237633;6,760344374;463,4457619;0,074258254;17,01863531;965,9120333;3,254483912;51,45024836;85,39544945;4743,445441;1,987280282;0,027100199;0,044013563;2,196444291;0,001665815;683,4247316;0,152026121;3,395130763;50,64645002;2,587936653;136,932807;0,066021111;0,028056166;4,085299347;2609,095182;0,576315648;0,720422023;0,630805527;0,785873145;39,3974863;0,022580353;18,55555556;0,108512021;8,070791013;49,52631579;30331,04678;1539719,409;670,1478498;0,050475838;39,1871345;0,229164529;0,492148419;24,94097058;0,026793607;5,665509473;0,027399455;28999,01023;4,916049266;0,00175674;57,7771475;0,024266282;0,131022611;0,745830679;0,538668196;30,82640761;57,22707934;54,40588203;65,11528238;52,80151513;73,1300212;49677;42,68171142;0,715778548;9130,103202;0,183789343;49928
25_Mixtes;56;180;384061896;2,928786217;63;3,190627948;355;118,448171;37,33281496;116;8;347;26,65499721;127,369308;0,465887541;3072495168;0,150127358;2192,971399;30,05188363;478,7036311;16,30284394;12,87680648;1,598978904;0,779192682;0,883967914;1,70813719;0,799338734;0,651411062;0,625745166;0,993107301;0,947231531;-0,248042795;0,867067155;0,475478885;5,218452531;0,039610885;5,139790304;0,787919951;0,084953475;10,43690506;3,838690035;3,618946345;7,020834444;1448,238152;0,061174206;21,80978346;3554,115063;3,588649664;31,26814227;118,8032441;3015,133226;8,477624741;0,058992642;0,033163591;1,379136238;0,002128537;2310,273784;0,147909436;3,718527739;33,18114852;3,293870679;93,68444873;0,213146957;0,055586112;4,339314693;8012,721915;0,508532578;0,659672084;0,944223965;0,738042118;25,55972175;0,03936183;44,99577167;0,095128481;8,706470775;50,77801268;153399,2008;4276745,958;7289,697709;0,081875718;117,3002114;0,24799199;0,501976209;24,52367172;0,047702416;6,017589904;0,019979725;150894,1243;19,01938841;0,000557263;62,59679088;0,019185061;0,06717587;0,648992412;0,485273531;47,4883023;97,8588348;88,83692926;87,20091743;106,8269629;118,1862936;188875;63,50964124;0,571891943;27836,83135;0,147382297;189392
26_Mixtes;97,1;286;14135440;3,479540503;118,25;2,039538879;331;187,3181818;60,4411157;186;33;298;46,54525652;200,3933632;0,041210393;113083520;0,095235021;5069,39876;61,98006392;1210,389069;-10,62914756;23,92236432;7,165349087;0,538448768;2,122846753;2,539508623;2,495002457;0,435096629;0,355560425;0,961911422;0,869088717;-0,143532588;0,777900884;0,354412141;7,600748838;0,014381902;6,372059997;0,574138844;0,03036141;15,20149768;4,20560253;7,771928351;5,895727122;56,45454545;0,160382231;3,810950413;33,52272727;8,249870868;57,40909091;18,73863636;1396,909091;0,535710836;0,047584742;0,165751147;7,294595674;0,013655165;29,89701209;0,095454448;8,201511568;56,04925384;1,415941855;84,84563225;0,06253966;0,049445987;3,974753314;252,9793706;0,805650859;0,88986014;0,147520508;0,916498208;50,47280817;0,04656871;7,029411765;0,103373702;8,517949827;42,60294118;79,20588235;5684,176471;2,069396584;0,087950287;14,38235294;0,21150519;0,443619598;15,79443534;0,050674946;5,247471437;0,193181818;52,4100346;0,64738732;0,02466092;79,63657471;0,138391143;1,256044284;0,720131916;0,663421024;13,69504329;20,64306497;20;24,16609195;21,54065923;24,65765601;2733,333333;14,86572994;0,800174508;1181,483909;0,432250211;2816
27_Mixtes;109;173;746302303;2,163595113;33;4,204393337;241;141,2267003;20,53523063;142;4;237;13,88774768;143,7280195;-0,503171293;5970418424;0,269842485;712,7627349;39,50726375;58,92519028;-2,990939291;3,934315333;0,628150561;0,72407617;0,50110849;1,22296978;0,369317187;0,768372952;0,761961985;0,993886721;0,955373108;-0,268779503;0,813082517;0,409849035;6,219364177;0,118548914;3,673774281;0,73034866;0,23155118;12,43872835;2,979632416;1,140616474;6,585772066;1699,39948;0,047039596;33,00821118;9748,599469;1,222410453;39,27710577;235,1025272;9438,057409;6,457541166;0,030812405;0,015818812;0,559635906;0,000870492;4266,3256;0,2401522;1,513575516;38,63559103;7,223754725;288,7292795;0,204887977;0,033505622;4,318843809;6277,837503;0,345526515;0,491692768;2,782261971;0,594316366;22,59115318;0,021607211;55,37305699;0,143453516;4,839566163;32,27979275;831795,1995;33333475,82;21587,11839;0,085843837;60,43005181;0,156554538;0,376593359;12,09839444;0,031457477;6,147034476;0,01068453;823035,5004;39,55246436;0,000307289;17,22328583;0,010420101;0,014316349;0,738685621;0,629395661;62,91094144;99,95452038;97,69339793;112,1605991;110,941426;127,5460701;288519,3333;73,834967;0,581023354;36341,85983;0,125959877;289016
28_Mixtes;49;85;25131703;1,375424091;18;3,577514167;142;66,53287898;11,13213197;66;24;118;7,794744573;68,03792161;0,431915087;201053624;0,468903976;202,5347911;10,17633246;4,664570909;0,50807179;1,120825482;0,411883467;0,462002686;0,38269515;1,026799643;0,262224095;0,81346194;0,811571257;0,988990523;0,945847856;-0,137197181;0,535320398;0,357676745;3,162132022;0,273839591;2,500120461;0,472103434;0,478433113;6,324264043;2,043124722;0,383177237;5,688163356;229,7673605;0,042322225;41,09152233;2545,679683;0,399992997;10,52385338;269,1521459;2633,043286;29,61476699;0,112342359;0,016995103;0,214591595;0,002178787;903,345556;0,363273684;0,576529764;11,10613816;8,772871895;86,85214873;0,969999627;0,114575307;3,667128117;833,9987134;0,328651114;0,457627839;3,705168728;0,579389301;6,695417585;0,067608789;26,33333333;0,302681992;1,642753336;13,2183908;151631,1149;1473514,621;16203,74252;0,142956577;12,65517241;0,145461752;0,349521194;4,657191733;0,054133501;4,874155312;0,016025051;147737,068;24,07358987;0,001661437;5,078360298;0,008507809;0,023679114;0,77287746;0,581995986;31,0279913;53,31306751;60,5309838;56,92099788;58,85575588;63,30876717;43148;41,20446821;0,630327569;9438,252716;0,218741372;43432
29_Mixtes;112;234;583513212;2,94552104;65;3,136606491;393;168,5140246;38,17629236;162;12;381;27,1804864;175,0711908;0,563974419;4668105696;0,15085461;2252,94536;55,45865972;577,3098976;27,5364176;13,8153115;1,119998328;0,850019123;0,716308627;1,514519674;0,59266718;0,697663239;0,680862851;0,995710351;0,95912933;-0,327787903;0,919221355;0,461918068;7,230814815;0,048568919;4,931721341;0,855540104;0,111417288;14,46162963;3,879315094;3,733827457;7,190628687;1040,151171;0,054635527;26,5152224;2871,97006;3,705654076;56,42173548;158,4042441;7750,802343;4,153821696;0,023672051;0,023178506;1,495047428;0,000586322;1638,984588;0,144172356;3,964861377;59,58718969;4,305839501;224,5653968;0,108015128;0,02273077;4,606191895;5092,900839;0,4422336;0,596757901;1,393059613;0,685125164;42,51230767;0,015120884;25,94573643;0,10056487;8,930352743;64,54263566;197249,9147;9828379,996;4576,173682;0,034094478;53,51937984;0,207439457;0,457472086;27,76583286;0,015741652;5,9861406;0,013551844;191804,8477;8,518145576;0,000835483;52,74365235;0,014017769;0,098094563;0,89679961;0,68910043;49,49583746;71,82674003;88,09086218;79,24645102;82,46211251;93,91485505;151906,3333;64,41419245;0,672642099;20468,40493;0,134743592;152304
2_Mixtes;125;297;140001055;3,286944886;115;1,841023582;371;213,5073032;57,5153863;219;76;295;46,54218811;223,3286537;-0,107580994;1120008440;0,109903748;4290,31906;44,93472706;1124,612443;-30,83189226;24,29865545;3,743428599;0,732683687;1,382889177;2,171770149;1,749754211;0,558161388;0,509601927;0,976502631;0,904929373;-0,191269528;0,820221613;0,433398455;6,308137385;0,022442991;5,933375686;0,744647573;0,064437535;12,61627477;4,163187566;7,010521013;6,844324705;238,8268614;0,085082601;15,14138188;308,4998219;6,948010147;43,66547916;65,9127182;3537,676167;4,639749075;0,079897782;0,057235901;2,062555096;0,004538126;233,1365956;0,108755261;6,677966456;41,90942283;2,26353687;104,9463768;0,180433099;0,080598805;4,267406531;1382,022643;0,63931305;0,764407662;0,515325738;0,825822141;33,48354102;0,067378182;14,30434783;0,124385633;6,40952741;34,73043478;5434,113043;275535,6783;251,1125232;0,107032177;17,7826087;0,15463138;0,378228194;12,58868323;0,03348945;5,64610383;0,040969006;4838,32862;3,608743634;0,004330196;44,54548318;0,085181785;0,20138744;0,899205442;0,794372243;28,2404714;35,55067746;42,19004622;39,39543121;39,39543121;42,94182111;22292,33333;31,96736264;0,786128056;4872,604709;0,2185776;22456
30_Mixtes;483;987;79688394902;4,97631208;276;3,226737155;1921;751,9666866;157,4149799;768;61;1860;113,4589273;776,7489119;-0,098316653;6,37507E+11;0,03639727;37884,97444;867,4839662;134359,2723;-419,4094083;210,7610659;26,6039746;0,775596153;3,786220956;3,418295947;11,85667241;0,339289949;0,250314631;0,995398488;0,95368292;-0,152579128;0,868050819;0,255800365;28,66083989;0,002490528;9,16497041;0,782195173;0,005624038;57,32167978;5,874646654;59,34126012;7,747366318;21888,31355;0,165721375;3,505104347;4807,314993;60,69777649;878,555834;15,35033578;13891,46788;0,024874933;0,001753107;0,232383794;200,0914464;0,000458685;4334,180439;0,036216775;61,15676446;876,5597238;1,344270611;1186,263597;0,002326924;0,001765472;5,473925603;99673,6979;0,831952995;0,906088838;0,123275686;0,929518499;813,4282281;0,00164999;1111,119396;0,033298951;73,25578274;853,7906677;309,8257312;318479,857;0,386956887;0,002031302;10786,62317;0,323262502;0,588454106;504,0798265;0,001238678;7,617599341;0,25263668;294,1579611;3,582621955;9,32416E-05;6758,628357;0,053448967;0,287108672;0,523526989;0,465871527;89,56331656;192,2489599;208,8061302;203,5779949;124,595345;209,0454496;1056030;100,647519;0,721470934;69510,34693;0,065822322;1056632
31_Mixtes;499,6;787;1119113301;4,155951302;165;3,143025529;900;656,8529996;93,48718519;679;212;688;67,44948448;666,7997387;-0,642981399;8952906408;0,065580118;13166,02845;369,6824094;14166,14972;-326,8725178;71,13501405;9,37522195;0,766507275;2,299720662;2,759524054;3,956581769;0,433300576;0,356243808;0,98932187;0,930112298;-0,184864612;0,875212105;0,350096935;18,82121102;0,007722894;7,507883932;0,81801777;0,021597938;37,64242203;5,008680782;20,127559;7,16044346;332,9523242;0,132281416;6,19280699;165,0651569;21,09859235;374,2757251;25,94000795;10232,05721;0,085114154;0,004628827;0,150514296;52,77064553;0,001275679;140,3653749;0,064273795;21,62464835;372,0857645;1,518678363;574,5905221;0,006573045;0,004808525;4,798551164;1684,402815;0,77030283;0,867546835;0,186380887;0,899636965;333,3054517;0,004454063;19,87935657;0,053295862;33,23540024;348,1313673;418,3458445;166442,681;1,253938891;0,009362663;101,1823056;0,271266235;0,534713182;181,4441622;0,006279018;6,616081205;0,148192292;372,8104852;0,306040703;0,005164728;503,1656273;0,070653232;1,787857711;0,778559417;0,655143041;25,28974542;38,60186835;44,27188724;45,607017;37,94733192;45,82575695;19948,33333;30,05384812;0,781175767;4553,441624;0,228261757;20136
32_Mixtes;1590,4;2552,4;6475133673;5,801584634;407;6,243191306;3083;2153,524272;319,2449662;2277;169;2914;183,5186815;2199,044818;-1,649710276;51801069384;0,024695455;198131,3233;6795,951674;7724257,287;-62201,89782;1103,099485;200,288754;0,692197274;9,757420867;4,685663164;102,475602;0,202283033;0,118891398;0,986813746;0,928754369;-0,294681762;0,983197942;0,127677886;81,05685187;0,001410031;9,89459612;0,803478764;0,00560365;162,1137037;6,561369565;325,8470598;7,291646793;459,4869305;0,343156782;0,966267895;33,06721434;316,9945904;6824,74832;4,344286781;32098,00747;0,001572134;0,001077572;0,566283503;3634,032928;0,001007271;31,502227;0,024309713;322,7049512;6802,839528;1,103473785;7577,181979;0,001124213;0,001108432;5,99102531;1216,354836;0,938521173;0,967771586;0,035519148;0,975953351;6622,999731;0,001104737;17,17149479;0,019897445;400,3719193;6495,041715;4,07995365;30021,40209;0,002030028;0,001585329;477,9362688;0,553807959;0,77270592;4865,357903;0,001545369;7,146542233;0,644510829;1,67260184;0,012471802;0,006795005;32080,8775;0,338801902;44,10568043;0,734487978;0,671450439;21,23687946;31,62836484;31,6227766;34,40930107;34,98571137;37,14835124;10588,66667;23,23065373;0,794569212;2934,809453;0,277165156;10712
33_Mixtes;61;100;24200246;1,421675051;20;3,325873114;136;78,4692531;12,05816925;76;46;90;8,618370212;79,91854853;0,756172079;193601968;0,411031266;229,5507173;7,372861159;6,919290997;1,25970353;1,580648528;0,300884669;0,680348642;0,288393245;0,889306931;0,214807648;0,857819983;0,85705252;0,988535717;0,95222721;-0,300517434;0,751895921;0,278079956;2,655728951;0,244147027;2,446321167;0,686360486;0,356361601;5,311457901;2,123913225;0,470383299;5,840167841;175,2143046;0,046242889;37,12353418;1557,397466;0,456360145;7,473475851;330,5914489;2263,633413;59,95883896;0,170941101;0,009273745;0,082372008;0,001929646;560,6987309;0,389384891;0,514607629;8,094721737;12,53330348;85,14402319;2,294437065;0,162260044;3,980295278;355,4309478;0,239246201;0,379580567;4,756867236;0,471514771;4,040129168;0,075155182;4,555555556;0,25308642;2,061728395;12,44444444;325855,9444;2168338,944;58458,63375;0,225617284;3;0,166666667;0,349404544;3,60047171;0,101895698;3,683542362;0,004750594;281545,6944;26,13282528;0,002708272;2,741851594;0,011607205;0,026767214;0,822529448;0,733755593;30,76574652;41,92914753;52,34500931;48,41487375;40,49691346;53,29165038;30126;34,48795857;0,744349226;6290,256633;0,208798268;30312
34_Mixtes;137;187;861393540;1,906461909;27;6,704296738;255;162,0215897;17,01789815;164;29;226;11,02631565;163,6982702;-1,222434354;6891148320;0,330535258;546,1281386;36,60055544;52,57777076;-5,356190994;2,931156244;0,469872511;0,722303261;0,418041288;1,0887339;0,290717382;0,799223679;0,796151343;0,995382601;0,962383252;-0,278771827;0,79260684;0,376333776;5,998768347;0,167261032;3,180086357;0,826547844;0,323870971;11,99753669;2,651662447;0,850257189;6,344535119;1410,595707;0,043882274;37,98090549;10625,05587;0,957965497;36,92810702;277,8833722;10198,06004;8,204286882;0,033097197;0,014415549;0,549643965;0,000895542;4016,047515;0,281388292;1,334842572;37,03168958;9,647808541;351,8870836;0,296443981;0,036808729;4,292202143;4566,908398;0,313774064;0,442739031;4,126584469;0,564928294;20,83584913;0,02331356;55,49673203;0,181361869;4,751249519;40,9869281;1086464,154;40912726,83;29879,14421;0,088374294;61,95424837;0,202464864;0,432098416;17,6147214;0,043117428;5,585505063;0,009519365;1075428,857;37,28503834;0,000306508;16,07984384;0,007424065;0,016869253;0,859695864;0,680359933;59,43338396;87,35579669;113,4372073;95,01578816;106,3014581;117,2177461;256692,3333;75,09941708;0,61504264;31758,07453;0,123720386;257160
35_Mixtes;227;385;1876894084;3,394322508;75;3,70055507;573;305,7157714;48,91745464;306;2;571;31,80607689;312,4056997;-0,024150457;15015152672;0,117913443;4135,188311;168,4917996;1856,182229;-1,273136576;22,4672209;3,999811095;0,697320702;1,427870351;2,211124158;1,899261018;0,546441195;0,496281086;0,992728383;0,944394982;-0,170596787;0,806479346;0,442266589;12,80133791;0,022275275;6,191499974;0,727117316;0,052946842;25,60267581;4,259121118;6,616758;7,092365354;1587,538922;0,082551033;12,94607684;2267,593417;6,695185425;169,1526182;61,01435183;10659,38526;0,402496342;0,007313538;0,073564362;11,40880903;0,000709704;1682,889134;0,113362237;7,052952274;167,8382535;2,169360945;371,5887628;0,015269596;0,007485287;4,423521792;9567,448486;0,640746212;0,771802738;0,460545904;0,827177119;137,9851937;0,006303247;92,57866667;0,082292148;14,30471111;147,6302222;29009,208;4896959,879;178,995464;0,011626385;330,3102222;0,293609086;0,558932958;81,16551357;0,006463447;6,310134112;0,058499298;28716,99557;4,817495191;0,000571714;195,9343178;0,02676651;0,118988268;0,688474121;0,58345634;52,8623413;90,60205136;124,3382483;123,6284757;76,55063684;137,4190671;153102,3333;62,37716766;0,556615993;24864,68625;0,162405665;153848
36_Mixtes;40;102;8092620;1,962683584;37;2,226597879;143;72,76190476;19,7869855;74;16;127;15,45983375;76,41224489;-0,091515851;64740960;0,283432136;544,5363843;13,31014807;19,9716479;-1,262242342;2,880853266;0,676870185;0,618906934;0,532328907;1,267822885;0,387241005;0,756488063;0,748279828;0,982402073;0,926465314;-0,198764366;0,717456596;0,419364275;3,571857919;0,126324084;3,467442459;0,642834786;0,267221351;7,143715838;2,721826191;0,889430863;6,147831021;70,73015873;0,051031861;35,38157081;392,8369408;0,936791644;12,65728716;186,3203463;2594,264791;17,43741923;0,116421557;0,028958992;0,317007824;0,00779665;208,3211493;0,265532086;1,047912878;12,07520819;4,937584764;66,47646517;0,499835387;0,128705941;3,67578246;335,1014445;0,420370588;0,565934066;1,683960642;0,666353439;7,76497313;0,092454834;7,606060606;0,230486685;2,931129477;11,39393939;15405,21212;201061,6667;1446,947348;0,327819865;10,75757576;0,325987144;0,58732901;6,196356892;0,23205243;3,831787682;0,023809524;13641,21212;6,46873328;0,007499525;5,710028316;0,02476262;0,084271853;0,78557117;0,662493351;21,14542423;31,91794182;33,10589071;37,20215048;34,98571137;39,03844259;10935,33333;25,07381491;0,741610869;3212,644882;0,29378573;11088
37_Mixtes;123;236;298377926;2,870687284;55;3,094457754;343;178,7600227;34,41884856;178;45;298;23,48576465;184,0851117;0,055363081;2387023408;0,162526067;1932,182615;46,59482524;384,7446376;-0,452672766;11,15127949;1,491216041;0,76416458;0,875476599;1,656606157;0,704357724;0,64678664;0,621615173;0,991467786;0,940250028;-0,236936237;0,850230954;0,492162766;6,646783288;0,0440871;5,059104476;0,766086331;0,098232345;13,29356658;3,772906183;3,160623882;6,846549195;609,8565588;0,069262528;17,35986838;1431,042022;3,16554802;47,62816581;104,5027825;4800,814991;3,128000236;0,030654766;0,032505462;1,610044587;0,001297272;929,0519857;0,15526542;3,368602366;48,09467449;3,002121691;140,8359765;0,090449332;0,031023152;4,232769971;3166,154773;0,52418771;0,679421657;0,783562266;0,748930095;36,25594914;0,02347416;18,77011494;0,107874224;7,737514863;52,25862069;64041,21264;2994818,644;1531,645702;0,053935646;36,52873563;0,209935262;0,458300821;23,58666481;0,025064658;5,726407374;0,019761499;61480,50367;7,120693021;0,001397634;40,05471636;0,022712963;0,091151007;0,842463526;0,726814525;41,01205011;56,42711959;67,08203932;64,03124237;68,41052551;72,02777242;70148,33333;47,53779011;0,642541384;12801,51173;0,18249203;70440
